
iter 3110: loss 0.2676, time 72.78ms, mfu 4.92%
iter 3120: loss 0.2654, time 72.81ms, mfu 4.94%
iter 3130: loss 0.2606, time 72.78ms, mfu 4.96%
iter 3140: loss 0.2520, time 72.81ms, mfu 4.97%
iter 3150: loss 0.2626, time 72.77ms, mfu 4.99%
iter 3160: loss 0.2625, time 72.81ms, mfu 5.00%
iter 3170: loss 0.2500, time 73.81ms, mfu 5.01%
iter 3180: loss 0.2558, time 72.81ms, mfu 5.02%
iter 3190: loss 0.2547, time 73.80ms, mfu 5.02%
iter 3200: loss 0.2583, time 72.81ms, mfu 5.03%
iter 3210: loss 0.2457, time 72.78ms, mfu 5.04%
iter 3220: loss 0.2558, time 72.78ms, mfu 5.04%
iter 3230: loss 0.2430, time 73.80ms, mfu 5.04%
iter 3240: loss 0.2373, time 72.80ms, mfu 5.05%
iter 3250: loss 0.2288, time 9832.04ms, mfu 4.55%
iter 3260: loss 0.2433, time 72.81ms, mfu 4.61%
iter 3270: loss 0.2412, time 73.80ms, mfu 4.65%
iter 3280: loss 0.2452, time 72.81ms, mfu 4.70%
iter 3290: loss 0.2417, time 72.80ms, mfu 4.74%
iter 3300: loss 0.2499, time 72.81ms, mfu 4.77%
iter 3310: loss 0.2325, time 73.80ms, mfu 4.80%
iter 3320: loss 0.2408, time 72.81ms, mfu 4.83%
iter 3330: loss 0.2273, time 76.76ms, mfu 4.83%
iter 3340: loss 0.2421, time 72.81ms, mfu 4.86%
iter 3350: loss 0.2396, time 74.83ms, mfu 4.87%
iter 3360: loss 0.2371, time 72.79ms, mfu 4.90%
iter 3370: loss 0.2341, time 74.77ms, mfu 4.91%
iter 3380: loss 0.2378, time 72.81ms, mfu 4.93%
iter 3390: loss 0.2226, time 74.80ms, mfu 4.93%
iter 3400: loss 0.2267, time 75.80ms, mfu 4.93%
iter 3410: loss 0.2349, time 74.83ms, mfu 4.93%
iter 3420: loss 0.2390, time 74.77ms, mfu 4.94%
iter 3430: loss 0.2413, time 72.80ms, mfu 4.95%
iter 3440: loss 0.2306, time 72.81ms, mfu 4.97%
iter 3450: loss 0.2239, time 72.79ms, mfu 4.98%
iter 3460: loss 0.2102, time 72.81ms, mfu 5.00%
iter 3470: loss 0.2207, time 73.80ms, mfu 5.00%
iter 3480: loss 0.2158, time 72.81ms, mfu 5.01%
iter 3490: loss 0.2154, time 72.81ms, mfu 5.02%
iter 3500: loss 0.2134, time 9918.49ms, mfu 4.52%
iter 3510: loss 0.2165, time 72.81ms, mfu 4.58%
iter 3520: loss 0.2167, time 73.80ms, mfu 4.63%
iter 3530: loss 0.2207, time 72.81ms, mfu 4.68%
iter 3540: loss 0.2116, time 72.81ms, mfu 4.72%
iter 3550: loss 0.2142, time 72.80ms, mfu 4.76%
iter 3560: loss 0.2163, time 72.81ms, mfu 4.80%
iter 3570: loss 0.2193, time 72.81ms, mfu 4.83%
iter 3580: loss 0.2112, time 72.81ms, mfu 4.86%
iter 3590: loss 0.2048, time 72.81ms, mfu 4.88%
iter 3600: loss 0.2086, time 72.81ms, mfu 4.90%
iter 3610: loss 0.2125, time 72.81ms, mfu 4.92%
iter 3620: loss 0.2088, time 72.81ms, mfu 4.94%
iter 3630: loss 0.2119, time 72.78ms, mfu 4.96%
iter 3640: loss 0.2005, time 72.80ms, mfu 4.98%
iter 3650: loss 0.2118, time 72.83ms, mfu 4.99%
iter 3660: loss 0.2036, time 72.83ms, mfu 5.00%
iter 3670: loss 0.2045, time 73.80ms, mfu 5.01%
iter 3680: loss 0.2120, time 72.80ms, mfu 5.02%
iter 3690: loss 0.1938, time 72.81ms, mfu 5.03%
iter 3700: loss 0.2057, time 72.80ms, mfu 5.03%
iter 3710: loss 0.1970, time 72.81ms, mfu 5.04%
iter 3720: loss 0.2056, time 72.81ms, mfu 5.05%
iter 3730: loss 0.2003, time 72.81ms, mfu 5.06%
iter 3740: loss 0.2090, time 72.81ms, mfu 5.06%
iter 3750: loss 0.2017, time 9827.55ms, mfu 4.56%
iter 3760: loss 0.2012, time 72.81ms, mfu 4.61%
iter 3770: loss 0.1977, time 72.81ms, mfu 4.66%
iter 3780: loss 0.1935, time 72.81ms, mfu 4.71%
iter 3790: loss 0.1942, time 72.81ms, mfu 4.75%
iter 3800: loss 0.2007, time 73.80ms, mfu 4.78%
iter 3810: loss 0.1976, time 73.80ms, mfu 4.80%
iter 3820: loss 0.1823, time 72.81ms, mfu 4.84%
iter 3830: loss 0.1925, time 72.81ms, mfu 4.86%
iter 3840: loss 0.1921, time 73.77ms, mfu 4.88%
iter 3850: loss 0.1917, time 72.81ms, mfu 4.90%
iter 3860: loss 0.1905, time 73.80ms, mfu 4.92%
iter 3870: loss 0.1818, time 72.81ms, mfu 4.94%
iter 3880: loss 0.1875, time 72.81ms, mfu 4.95%
iter 3890: loss 0.2009, time 72.80ms, mfu 4.97%
iter 3900: loss 0.1876, time 72.80ms, mfu 4.98%
iter 3910: loss 0.1827, time 72.81ms, mfu 5.00%
iter 3920: loss 0.1826, time 72.81ms, mfu 5.01%
iter 3930: loss 0.1912, time 72.81ms, mfu 5.02%
iter 3940: loss 0.1965, time 73.80ms, mfu 5.02%
iter 3950: loss 0.1844, time 72.81ms, mfu 5.03%
iter 3960: loss 0.1894, time 73.80ms, mfu 5.03%
iter 3970: loss 0.1851, time 72.80ms, mfu 5.04%
iter 3980: loss 0.1678, time 72.78ms, mfu 5.05%
iter 3990: loss 0.1806, time 72.78ms, mfu 5.05%
iter 4000: loss 0.1866, time 9826.73ms, mfu 4.55%
iter 4010: loss 0.1834, time 72.81ms, mfu 4.61%
iter 4020: loss 0.1748, time 72.81ms, mfu 4.66%
iter 4030: loss 0.1816, time 72.81ms, mfu 4.70%
iter 4040: loss 0.1804, time 71.83ms, mfu 4.75%
iter 4050: loss 0.1908, time 72.78ms, mfu 4.79%
iter 4060: loss 0.1804, time 72.81ms, mfu 4.82%
iter 4070: loss 0.1805, time 72.81ms, mfu 4.85%
iter 4080: loss 0.1858, time 72.81ms, mfu 4.88%
iter 4090: loss 0.1692, time 72.81ms, mfu 4.90%
iter 4100: loss 0.1846, time 73.80ms, mfu 4.91%
iter 4110: loss 0.1797, time 72.81ms, mfu 4.93%
iter 4120: loss 0.1679, time 72.81ms, mfu 4.95%
iter 4130: loss 0.1784, time 72.81ms, mfu 4.97%
iter 4140: loss 0.1762, time 72.81ms, mfu 4.98%
iter 4150: loss 0.1828, time 72.80ms, mfu 4.99%
iter 4160: loss 0.1824, time 73.80ms, mfu 5.00%
iter 4170: loss 0.1740, time 72.81ms, mfu 5.01%
iter 4180: loss 0.1801, time 72.81ms, mfu 5.02%
iter 4190: loss 0.1781, time 72.81ms, mfu 5.03%
iter 4200: loss 0.1770, time 72.81ms, mfu 5.04%
iter 4210: loss 0.1663, time 72.81ms, mfu 5.05%
iter 4220: loss 0.1708, time 72.81ms, mfu 5.05%
iter 4230: loss 0.1721, time 72.81ms, mfu 5.06%
iter 4240: loss 0.1603, time 72.81ms, mfu 5.06%
iter 4250: loss 0.1672, time 9817.76ms, mfu 4.56%
iter 4260: loss 0.1783, time 72.81ms, mfu 4.62%
iter 4270: loss 0.1708, time 72.81ms, mfu 4.67%
iter 4280: loss 0.1737, time 73.80ms, mfu 4.70%
iter 4290: loss 0.1702, time 72.81ms, mfu 4.74%
iter 4300: loss 0.1637, time 72.81ms, mfu 4.78%
iter 4310: loss 0.1659, time 73.80ms, mfu 4.81%
iter 4320: loss 0.1636, time 76.80ms, mfu 4.81%
iter 4330: loss 0.1688, time 72.81ms, mfu 4.84%
iter 4340: loss 0.1696, time 72.81ms, mfu 4.87%
iter 4350: loss 0.1598, time 72.81ms, mfu 4.89%
iter 4360: loss 0.1656, time 73.80ms, mfu 4.91%
iter 4370: loss 0.1599, time 73.80ms, mfu 4.92%
iter 4380: loss 0.1592, time 72.81ms, mfu 4.94%
iter 4390: loss 0.1705, time 72.81ms, mfu 4.96%
iter 4400: loss 0.1697, time 72.81ms, mfu 4.97%
iter 4410: loss 0.1560, time 72.81ms, mfu 4.99%
iter 4420: loss 0.1624, time 72.80ms, mfu 5.00%
iter 4430: loss 0.1611, time 73.83ms, mfu 5.00%
iter 4440: loss 0.1567, time 72.81ms, mfu 5.01%
iter 4450: loss 0.1623, time 72.81ms, mfu 5.02%
iter 4460: loss 0.1637, time 72.81ms, mfu 5.03%
iter 4470: loss 0.1607, time 72.81ms, mfu 5.04%
iter 4480: loss 0.1627, time 72.81ms, mfu 5.05%
iter 4490: loss 0.1682, time 72.81ms, mfu 5.05%
iter 4500: loss 0.1567, time 9850.67ms, mfu 4.55%
iter 4510: loss 0.1629, time 72.81ms, mfu 4.61%
iter 4520: loss 0.1619, time 72.81ms, mfu 4.66%
iter 4530: loss 0.1652, time 72.81ms, mfu 4.70%
